23.743538;114.700447;moderate
23.1569;113.281;good
-0.0263303;109.3425039;good
22.3717029;114.1144402;moderate
22.3708;107.3701;moderate
22.562334;114.116872;moderate
17.802039;98.631548;good
19.909242469583;99.823357055937;moderate
18.536428;73.805453;moderate
14.744046;120.9613027;good
19.311247;97.964173;good
22.523108;120.561175;moderate
23.020536;113.751765;moderate
22.6069;113.104;good
17.527465;78.176807;unhealthy
22.3568591;114.1294899;unhealthy for sensitive
19.74111;110.0023;good
19.550377;101.203458;good
12.3511441;76.6249171;moderate
12.917348;77.622813;unhealthy for sensitive
15.351773;75.140726;unhealthy for sensitive
13.783185;100.540489;unhealthy for sensitive
18.837729920288;98.972919227081;moderate
22.590807;114.262078;moderate
23.3917;113.215;good
23.0786;112.4722;good
2.370925;102.224592;good
21.2028;110.4111;unhealthy
22.7875;108.301;moderate
19.0863;72.8888;unhealthy
22.4794;120.4417;good
3.5951956;98.6722227;good
18.7908;110.3569;good
6.913047;79.84807;moderate
22.572646;88.363895;unhealthy
5.748449;102.515632;good
18.29029;109.71186;moderate
13.652156925663;100.53183964688;moderate
19.43414;99.0747413;unhealthy for sensitive
23.711853;120.544994;moderate
-2.9760735;104.7754307;good
18.7653;109.5306;good
19.043571;108.64684;unhealthy
13.797855;100.551338;good
23.353299;116.681838;moderate
23.65695;116.622604;good
23.1478;109.5681;moderate
19.10861;72.83622;unhealthy
-3.4572422;114.8103181;good
22.125277777778;113.55444444444;good
12.680918537711;101.27357778829;moderate
19.52841;109.63583;good
19.9739;110.5111;good
17.4525229;101.7272395;moderate
18.7770963;99.0039795;unhealthy for sensitive
12.951913;77.539784;unhealthy for sensitive
22.719444;75.870278;unhealthy
2.883238;112.019742;good
0.5070677;101.4477793;good
16.9872867;81.7363176;unhealthy
20.0356;110.33;moderate
21.2679;110.3316;unhealthy
23.65889;116.6183;good
10.073232;76.302765;good
18.91;72.82;unhealthy
5.89372;116.04327;good
22.2848797;114.1440747;unhealthy for sensitive
2.132809;111.52287;good
18.772478;98.995551;unhealthy for sensitive
23.5292;116.4094;moderate
23.1323;113.3208;moderate
17.6599188;75.9063906;unhealthy for sensitive
19.2243333;72.8658113;unhealthy
22.3221146;114.1687333;unhealthy for sensitive
2.314408;111.831916;good
5.308094;103.120392;good
13.788519;100.547067;unhealthy for sensitive
23.550445;119.610741;good
23.0048;113.134;good
22.7906;108.439;moderate
4.9311206;114.9516869;good
1.3880078;103.698064;good
19.367391;99.200064;good
19.705142;99.136872;unhealthy
22.0225;100.8017;moderate
22.565833;120.337736;moderate
23.6714;116.6339;good
21.6414;108.3506;moderate
18.795338;98.958231;good
12.99711389;80.19151667;unhealthy
21.152875;79.0517531;unhealthy
23.6871984;86.9461361;unhealthy
1.389489;104.149586;good
4.262121;103.425778;good
16.46226;107.596351;good
16.750102;98.591312;unhealthy for sensitive
18.540034;99.026424;unhealthy for sensitive
18.907238;98.903698;good
23.1771;120.4921;good
22.48904;120.409161;moderate
14.022425;99.536118;unhealthy
18.4603683;100.1830602;good
19.3617071;98.4377763;moderate
22.445058;114.0225516;moderate
10.782978;106.700711;moderate
6.147431;102.249236;good
18.8945;100.2933;good
18.782758;98.993233;unhealthy for sensitive
18.787747;98.9931284;moderate
18.442487;98.393351;moderate
19.299942;97.9719;good
19.7454402;98.9660808;good
23.182719;75.768218;unhealthy
22.627392;120.358083;moderate
23.475;111.3178;good
17.38405;78.45636;unhealthy
5.356211;100.30792;good
11.516002;104.905362;good
14.683085094818;100.87513981078;unhealthy
3.177084;113.041091;good
21.1997;110.4019;unhealthy
18.851955;100.436006;good
23.045083;121.161933;good
2.037882;103.312063;good
19.559988;98.635244;moderate
19.304501021455;97.971525255487;moderate
17.514423;78.274611;unhealthy
22.5707053;88.3008448;good
-6.1603721;106.8473377;good
1.564056;104.225306;good
23.115097;120.297142;moderate
22.775;115.3653;moderate
14.307201385498;121.11041259766;good
18.8297;110.3979;good
22.90872;120.214103;moderate
23.0528;114.4183;moderate
13.779873;100.646009;unhealthy for sensitive
19.455507;98.96159;good
22.542454;113.987495;unhealthy for sensitive
17.349694;78.451437;unhealthy
22.9987886;72.6029661;very unhealthy
7.186512;125.456693;good
5.339317;116.163658;good
1.4296436;103.7960862;good
3.687758;101.524494;good
13.7657804;100.5333703;unhealthy for sensitive
23.4792;111.2897;moderate
18.642103;73.849083;unhealthy for sensitive
5.629631;100.467771;good
18.84665;98.732204;good
19.593243;98.961633;moderate
2.190936;102.257058;good
13.523511;99.814215;unhealthy
22.96583333;113.7383333;moderate
23.2783;113.568;moderate
-2.21;113.92;good
-6.939897;106.9506175;good
8.5140567;76.9477422;moderate
16.514871;80.5154505;unhealthy
22.33003;114.159173;moderate
1.919323;102.866618;good
5.384388;100.3896169;good
22.733667;120.328289;moderate
22.5500005;114.0960791;unhealthy for sensitive
22.9477;113.352;moderate
23.0467;113.144;moderate
-6.182536;106.834236;unhealthy
19.76;110.006;moderate
18.089938;99.843986;good
23.4714;116.7519;moderate
22.598902;114.313483;moderate
22.2281;113.299;unhealthy for sensitive
22.2611;113.574;unhealthy for sensitive
19.543279;110.79776;moderate
19.681434;110.358891;moderate
19.276;109.0605;good
13.636514;100.414262;unhealthy
13.684229480854;100.44598735492;good
19.5245142;98.2429728;moderate
23.2536;116.4019;moderate
18.529603;73.849586;hazardous
4.553336;101.080236;good
16.445329;102.835251;unhealthy for sensitive
21.6669;110.9067;unhealthy
13.845575;100.578335;moderate
18.683101;98.918202;unhealthy for sensitive
22.855385;120.25221;moderate
-0.4948232;117.1436154;good
19.37706;110.1108;moderate
21.6158;108.3411;moderate
21.9667;108.6236;moderate
19.687157;100.19024;moderate
22.755358;121.15045;good
22.9169;112.0392;moderate
22.6164;110.1433;moderate
21.613267;73.010555;good
2.441383;101.866858;good
18.680982;99.043118;good
18.965122;98.91585;moderate
18.498206;98.379513;moderate
22.786211;115.375279;moderate
19.008751;73.01662;unhealthy
19.085833;109.1225;good
19.095361;108.651775;unhealthy for sensitive
14.523536277394;100.92917127159;unhealthy for sensitive
22.5481;113.365;moderate
22.516686;113.392795;unhealthy for sensitive
16.7602;77.1428;unhealthy for sensitive
19.5508;110.802;moderate
21.8586;111.9786;unhealthy for sensitive
23.3667;116.6794;moderate
17.320057;76.820889;unhealthy
19.047;72.8746;unhealthy
22.288916;113.9435389;unhealthy for sensitive
5.4218918;95.4463322;good
12.648576;101.32245;moderate
19.683826;110.34419;moderate
21.0215063;105.8188748;unhealthy
13.705459031688;100.31567469065;good
18.1626738;97.940133;good
23.048197;120.2175;good
22.4137;107.3476;unhealthy for sensitive
2.914816;101.69005;moderate
22.5328;113.024;moderate
20.0574;110.3232;unhealthy
19.07762;98.315857;good
23.717533;120.202842;good
22.7629;113.257;moderate
5.864467;118.091089;good
18.5064;110.0083;moderate
19.2317;110.4608;good
18.775147;109.516925;good
19.840204;75.244935;unhealthy
19.9507;110.576;moderate
21.7431;108.5989;moderate
18.809686;98.952496;moderate
22.883583;120.530542;moderate
22.5078;113.402;good
18.526778;73.975028;good
2.258519;102.172683;good
3.133169;101.608011;moderate
3.139003;101.686855;good
19.0966;108.6472;unhealthy for sensitive
20.04651;99.892233;good
5.298107;115.232106;moderate
3.104717;101.556222;moderate
5.329358;100.443475;good
13.588554;101.286359;unhealthy for sensitive
21.2706;110.3539;unhealthy
13.119234177302;100.91849922412;unhealthy
22.49929;88.36917;unhealthy for sensitive
18.673708;73.891506;unhealthy
22.4251;113.628;unhealthy for sensitive
12.735201666146;101.13567139733;unhealthy for sensitive
23.681764;113.056031;good
12.938539;77.5901;unhealthy for sensitive
18.459869;73.852306;moderate
1.454853;110.491505;good
1.0456264;104.0304535;good
16.8256;96.1445;unhealthy
22.558312;120.356459;unhealthy for sensitive
23.465308;120.24735;good
22.819722;113.261667;moderate
13.164544;80.26285;unhealthy
18.219168;109.49364;good
21.6533;110.9294;unhealthy
12.708196915688;101.16595097923;good
18.7854765;98.9996602;moderate
23.3633;116.7244;moderate
23.549993;116.372831;moderate
23.3892;104.2319;unhealthy for sensitive
22.2800192;114.1853357;unhealthy for sensitive
3.819217;103.29655;good
18.403055;109.818054;good
23.569031;119.566158;good
12.93890556;77.69727222;unhealthy
14.821281433105;120.2834777832;good
5.337598;100.214721;good
21.6828;110.8592;unhealthy
21.481254;109.119927;unhealthy
21.33847;105.3673;moderate
23.1617;112.565;moderate
23.0528;112.471;good
22.805;108.383;moderate
13.428828;77.731418;unhealthy for sensitive
-0.2028171;100.315808;good
4.8140524;114.6608562;good
13.934197;101.586965;unhealthy for sensitive
19.6408;110.7827;good
19.366273;98.964704;unhealthy for sensitive
23.756389;120.677306;moderate
22.9682591;76.064118;unhealthy
16.4095395;120.5948075;good
22.3134092;114.2247003;unhealthy for sensitive
1.3666667;103.8;moderate
2.926645;103.419198;good
20.9416;107.1158;good
18.567179;99.03856;unhealthy
22.7019;110.1106;moderate
2.816689;101.623158;moderate
13.907826934415;100.53565359343;moderate
18.247769049494;99.766891808156;unhealthy
18.419425;99.727046;moderate
22.0019;100.7939;unhealthy
22.516847;113.923192;unhealthy for sensitive
-1.59;103.61;moderate
22.2294;113.495;moderate
18.2114676;100.6604297;good
-1.7066776;114.844879;good
14.3036345;121.0781493;good
5.39817;100.403947;good
20.030793;110.328859;moderate
18.752434;99.030143;unhealthy for sensitive
23.36313;103.374799;moderate
13.0339;77.51321111;unhealthy for sensitive
12.284358;109.192524;good
19.0408;109.8372;moderate
17.226316;99.04882;good
18.761371;98.931855;moderate
20.439944444444;99.913666666667;unhealthy for sensitive
23.0916;113.348;moderate
22.9539;112.0539;moderate
18.2489;109.5078;good
13.360626576582;100.98454092591;moderate
23.3993;103.3772;moderate
12.9773472;77.570697222222;good
20.421067;99.98267;unhealthy for sensitive
23.567;119.664662;good
23.047192;112.465091;good
23.7369;109.2317;moderate
22.55664;88.342674;unhealthy
23.331731;75.045981;unhealthy
21.2228;110.3928;unhealthy
14.040299305494;100.60873959621;unhealthy
22.630626;114.423948;moderate
19.518291;100.2962543;good
18.869024;99.12833;good
23.63444;113.0472;moderate
22.9394;112.0369;moderate
12.9916694;77.545830555556;good
19.1494;72.9986;good
19.041847;72.865513;unhealthy for sensitive
23.221714;72.654328;unhealthy
18.745484;98.980442;unhealthy for sensitive
23.753506;120.251825;good
23.1036;109.5683;unhealthy for sensitive
4.424679;114.012426;moderate
13.771031;100.540961;unhealthy for sensitive
23.5538;113.589;good
23.6502;113.6246;good
23.415;111.2353;good
21.958069;120.788928;good
4.89885;100.679106;good
19.24888;110.4687;good
18.78904;98.53059;good
18.8319272;97.937373;good
17.72;83.3;unhealthy
12.733409;77.298051;good
22.51106;88.35142;unhealthy
22.2796569;114.1719873;unhealthy for sensitive
19.241667;108.96528;unhealthy
22.632567;120.288086;moderate
23.2539;116.6092;moderate
23.01277778;113.7944444;moderate
23.4626;103.3113;good
21.9508;108.6553;moderate
23.02777778;113.7461111;moderate
-0.9349425;114.8985047;good
19.258404;110.47465;good
21.2567;110.4558;unhealthy
13.76251667;100.5502;unhealthy for sensitive
18.766521;99.019103;good
18.3803157;97.940562;good
22.8225;108.321;moderate
18.502167;73.927456;unhealthy for sensitive
2.014498;112.92736;good
2.294794;102.571595;good
23.305633;120.31725;good
22.5211;113.369;unhealthy for sensitive
23.05361111;113.7819444;moderate
23.0706;112.427;moderate
4.6204128;115.141484;good
9.1368079509525;99.320715944922;good
19.07283;72.88261;unhealthy
3.537059;113.295168;good
5.811172;102.1345;good
7.010000800002;100.29000030001;good
22.7925;115.3622;moderate
22.4795;120.41175;moderate
4.598064;103.434819;good
6.331539;99.85846;good
19.6208;110.7477;moderate
19.91205;109.69053;moderate
14.349366683822;100.56853549578;unhealthy
23.111847;114.416196;moderate
23.105;113.433;moderate
23.0944;109.6014;unhealthy for sensitive
22.7833;108.244;moderate
13.029152;77.585901;unhealthy for sensitive
4.758891;115.013667;good
19.9969;110.338;moderate
13.708041021603;100.54734529366;good
22.528186;114.496906;unhealthy for sensitive
4.333131;113.99486;good
14.976785802969;102.10219652705;unhealthy for sensitive
19.3505;110.0986;good
22.8172;114.3244;moderate
23.1886;112.863;good
4.494791;114.043416;good
17.963142;102.6122046;good
18.417204;98.676756;good
22.8054;113.292;moderate
3.471603;102.376406;good
19.34972;108.68472;moderate
18.81386;98.33108;good
22.90658;120.182561;moderate
23.0019;113.1047;moderate
19.3832;72.8204;unhealthy
21.5958;109.2256;unhealthy
18.037481;102.634994;good
13.729852;100.536501;unhealthy for sensitive
23.4208;113.073;good
22.735;108.3275;moderate
6.429922;100.211069;good
18.2681;109.4964;good
19.521134;109.580811;moderate
8.9475377;125.5406234;good
1.470122;103.893456;good
22.5931;113.0819;moderate
22.376491;114.184668;moderate
1.3645924;103.9477547;good
19.26529;110.46556;good
22.7422;114.5317;moderate
10.942451;76.978996;good
18.78102;109.5071;good
23.3682;103.3758;moderate
19.1202;108.8058;good
21.0491;105.8831;good
18.7941475;98.9546756;unhealthy for sensitive
23.757547;120.348742;good
-2.5394654;112.9586863;good
22.4509766;114.1641396;unhealthy for sensitive
6.137244;100.346815;good
19.140793;110.553;good
22.608711;120.312017;moderate
23.1572;112.885;moderate
17.720234;83.309521;good
1.296183;103.846181;moderate
22.560847;120.369972;good
17.460103;78.334361;unhealthy
22.584952;88.359079;unhealthy
4.249786;117.935864;good
18.744605;99.221795;good
19.9009819;99.8289068;good
22.575856;113.862238;moderate
22.8693;112.844;moderate
23.6936;113.0425;good
22.56263;88.36304;unhealthy
22.611968;88.347422;very unhealthy
22.132087;113.58173;good
23.168606;79.932247;hazardous
17.896122;102.64;unhealthy
13.550478;100.264254;moderate
18.595351;98.884935;moderate
18.791092;98.988666;unhealthy for sensitive
19.913293;99.206827;unhealthy
22.06047;88.109737;moderate
6.5499937928872;101.27999862621;good
18.7425672;109.1780975;good
18.5730279;99.0011344;good
19.137406;98.959848;moderate
23.554839;120.345531;good
20.0073285;73.7762427;unhealthy
18.9936162;72.8128113;unhealthy
19.10078;72.87462;unhealthy
22.270715;113.576726;unhealthy for sensitive
18.47777;98.780718;unhealthy for sensitive
22.696848;114.04539;moderate
23.141191;113.258374;moderate
22.6411;110.1675;moderate
22.4886;113.434;moderate
6.624698;100.066208;good
18.797768;99.0046;unhealthy for sensitive
22.528177;120.353663;unhealthy for sensitive
22.969611;72.6435;hazardous
13.689028480765;102.50620686398;good
21.4661;109.0981;unhealthy for sensitive
13.567696531322;100.78940318041;moderate
13.7563309;100.5017651;unhealthy for sensitive
18.661667;73.762331;unhealthy for sensitive
23.7082799;86.4127228;unhealthy
6.427698;101.823568;good
16.074;108.217;good
19.1005;108.6777;unhealthy for sensitive
23.1422;113.235;moderate
22.578738;113.081901;moderate
13.0052189;80.2398125;unhealthy for sensitive
22.396428;114.109497;unhealthy for sensitive
22.7953;115.3578;good
23.6706;116.6447;good
13.08784;80.27847;unhealthy for sensitive
18.606219;73.750022;unhealthy for sensitive
19.209401;73.093948;moderate
23.233584;77.400574;unhealthy
3.321308;101.256242;good
4.61175;101.113506;good
13.732846;100.487662;unhealthy for sensitive
22.586330555556;120.30819722222;good
22.984581;120.202617;moderate
23.7208;109.2131;moderate
12.99251389;80.23744722;good
22.390373;113.97628;unhealthy for sensitive
18.7809;98.9766208;good
19.858547;99.90148;unhealthy for sensitive
21.8004996;83.8396977;moderate
12.920984;77.584908;unhealthy for sensitive
22.629801;88.352017;good
3.94836;102.366632;good
18.679562;98.381679;good
1.494625;103.735975;moderate
3.212439;101.682228;moderate
4.200344;100.663358;good
19.42956;98.978696;moderate
18.498416703288;98.365007601678;good
22.674861;120.292917;moderate
22.757506;120.305689;moderate
22.815448;120.224539;moderate
18.252847;109.511909;good
13.173601347345;100.92769331172;unhealthy for sensitive
22.720358;114.247468;moderate
23.4794;111.26;moderate
20.9360711;85.1707021;unhealthy
3.014889;101.413111;moderate
18.224495;109.62038;good
22.5811;113.074;moderate
23.0395;113.105;moderate
13.672986;79.351217;unhealthy for sensitive
4.5831986;114.2212174;good
5.401688;100.58968;good
18.778;109.5216;good
21.270702;110.359387;unhealthy
19.95;79.3;unhealthy
13.666183;100.605742;moderate
18.786142045273;100.77952643048;moderate
18.615982;98.774379;good
18.715904;99.122371;good
18.920225;98.992316;good
23.7569;114.6778;moderate
